timestamp,rnti,e2_node,f1ap,slice_sd,slice_name,cqi,ri,dl_mcs,ul_mcs,pusch_snr_db,pusch_rsrp_db,phr,dl_brate_bps,ul_brate_bps,dl_nof_ok,dl_nof_nok,dl_latency_us,ul_latency_us,prb_min,prb_max,alloc_req_bps,sla_dl_target_bps,bler_dl,sla_dl_sat
1782457331.149,17925,gnbd_001_001_00000213_1,2,3,BUSINESS,15,1,28,8,8.3,-0.2,0,9350088.0,2252992.0,656,0,0,0,,,,20000000,0.0,0.4675
1782457332.151,17923,gnbd_001_001_00000213_1,0,2,PERFORMANCE,13,1,28,6,3.9,-1.6,0,326888.0,708960.0,30,0,0,0,,,,311000,0.0,1.0511
1782457332.151,17924,gnbd_001_001_00000213_1,1,1,CRITICAL,13,1,28,7,4.3,-1.5,0,362864.0,776656.0,36,0,0,0,,,,356000,0.0,1.0193
1782457332.151,17925,gnbd_001_001_00000213_1,2,3,BUSINESS,15,1,28,8,8.3,-0.2,0,9350088.0,2252992.0,656,0,0,0,,,,20000000,0.0,0.4675
1782457333.15,17923,gnbd_001_001_00000213_1,0,2,PERFORMANCE,15,1,28,7,4.4,-1.5,0,375288.0,777704.0,31,0,0,0,,,,311000,0.0,1.2067
1782457333.15,17924,gnbd_001_001_00000213_1,1,1,CRITICAL,9,1,28,7,4.4,-1.5,0,461872.0,792776.0,38,0,0,0,,,,356000,0.0,1.2974
1782457333.15,17925,gnbd_001_001_00000213_1,2,3,BUSINESS,12,1,28,8,8.3,-0.1,0,6425224.0,2437992.0,671,0,0,0,,,,20000000,0.0,0.3213
1782457334.151,17923,gnbd_001_001_00000213_1,0,2,PERFORMANCE,15,1,28,6,3.9,-1.6,0,271568.0,804944.0,31,0,0,0,,,,311000,0.0,0.8732
1782457334.151,17924,gnbd_001_001_00000213_1,1,1,CRITICAL,15,1,28,7,4.4,-1.6,0,668176.0,749856.0,36,0,0,0,,,,356000,0.0,1.5
1782457334.151,17925,gnbd_001_001_00000213_1,2,3,BUSINESS,15,1,28,8,8.0,-0.2,0,4826480.0,2236648.0,654,0,0,0,,,,20000000,0.0,0.2413
1782457335.152,17923,gnbd_001_001_00000213_1,0,2,PERFORMANCE,15,1,28,6,3.9,-1.6,0,271568.0,804944.0,31,0,0,0,,,,311000,0.0,0.8732
1782457335.152,17924,gnbd_001_001_00000213_1,1,1,CRITICAL,15,1,28,7,4.4,-1.6,0,668176.0,749856.0,36,0,0,0,,,,356000,0.0,1.5
1782457335.152,17925,gnbd_001_001_00000213_1,2,3,BUSINESS,15,1,28,8,8.0,-0.2,0,4826480.0,2236648.0,654,0,0,0,,,,20000000,0.0,0.2413
1782457336.154,17923,gnbd_001_001_00000213_1,0,2,PERFORMANCE,15,1,28,6,4.0,-1.5,0,385320.0,774912.0,30,0,0,0,,,,311000,0.0,1.239
1782457336.154,17924,gnbd_001_001_00000213_1,1,1,CRITICAL,9,1,28,6,4.6,-1.5,0,518544.0,850680.0,36,0,0,0,,,,356000,0.0,1.4566
1782457336.154,17925,gnbd_001_001_00000213_1,2,3,BUSINESS,13,1,28,8,8.5,-0.1,0,4568856.0,2234560.0,648,0,0,0,,,,20000000,0.0,0.2284
1782457337.154,17923,gnbd_001_001_00000213_1,0,2,PERFORMANCE,15,1,27,7,4.4,-1.7,0,364208.0,622640.0,31,0,0,0,,,,311000,0.0,1.1711
1782457337.154,17924,gnbd_001_001_00000213_1,1,1,CRITICAL,12,1,28,7,3.8,-1.6,0,292568.0,719768.0,38,0,0,0,,,,356000,0.0,0.8218
1782457337.154,17925,gnbd_001_001_00000213_1,2,3,BUSINESS,15,1,28,8,8.1,-0.1,0,12685784.0,2319520.0,677,0,0,0,,,,20000000,0.0,0.6343
1782457338.154,17923,gnbd_001_001_00000213_1,0,2,PERFORMANCE,15,1,28,6,4.4,-1.5,0,416608.0,768544.0,31,0,0,0,,,,311000,0.0,1.3396
1782457338.154,17924,gnbd_001_001_00000213_1,1,1,CRITICAL,15,1,27,7,4.2,-1.5,0,487048.0,837864.0,36,0,0,0,,,,356000,0.0,1.3681
1782457338.154,17925,gnbd_001_001_00000213_1,2,3,BUSINESS,15,1,28,8,8.3,-0.2,0,5785664.0,2366088.0,650,0,0,0,,,,20000000,0.0,0.2893
1782457339.155,17923,gnbd_001_001_00000213_1,0,2,PERFORMANCE,15,1,28,6,4.4,-1.5,0,416608.0,768544.0,31,0,0,0,,,,311000,0.0,1.3396
1782457339.155,17924,gnbd_001_001_00000213_1,1,1,CRITICAL,15,1,27,7,4.2,-1.5,0,487048.0,837864.0,36,0,0,0,,,,356000,0.0,1.3681
1782457339.155,17925,gnbd_001_001_00000213_1,2,3,BUSINESS,15,1,28,8,8.3,-0.2,0,5785664.0,2366088.0,650,0,0,0,,,,20000000,0.0,0.2893
1782457340.155,17923,gnbd_001_001_00000213_1,0,2,PERFORMANCE,15,1,28,6,3.6,-1.7,0,419136.0,819968.0,29,0,0,0,,,,311000,0.0,1.3477
1782457340.155,17924,gnbd_001_001_00000213_1,1,1,CRITICAL,15,1,28,7,4.5,-1.5,0,358680.0,736096.0,36,0,0,0,,,,356000,0.0,1.0075
1782457340.155,17925,gnbd_001_001_00000213_1,2,3,BUSINESS,15,1,28,8,8.3,-0.2,0,6024096.0,2283200.0,641,0,0,0,,,,20000000,0.0,0.3012
1782457341.156,17923,gnbd_001_001_00000213_1,0,2,PERFORMANCE,15,1,28,6,3.3,-1.8,0,378672.0,742648.0,32,0,0,0,,,,311000,0.0,1.2176
1782457341.156,17924,gnbd_001_001_00000213_1,1,1,CRITICAL,13,1,28,7,4.6,-1.5,0,292584.0,638144.0,38,0,0,0,,,,356000,0.0,0.8219
1782457341.156,17925,gnbd_001_001_00000213_1,2,3,BUSINESS,15,1,28,8,8.3,-0.2,0,12858360.0,2298168.0,684,0,0,0,,,,20000000,0.0,0.6429
1782457342.156,17923,gnbd_001_001_00000213_1,0,2,PERFORMANCE,15,1,28,6,3.3,-1.8,0,378672.0,742648.0,32,0,0,0,,,,311000,0.0,1.2176
1782457342.156,17924,gnbd_001_001_00000213_1,1,1,CRITICAL,13,1,28,7,4.6,-1.5,0,292584.0,638144.0,38,0,0,0,,,,356000,0.0,0.8219
1782457342.156,17925,gnbd_001_001_00000213_1,2,3,BUSINESS,15,1,28,8,8.3,-0.2,0,12858360.0,2298168.0,684,0,0,0,,,,20000000,0.0,0.6429
1782457343.166,17923,gnbd_001_001_00000213_1,0,2,PERFORMANCE,15,1,28,7,3.9,-1.9,0,462080.0,583664.0,39,0,0,0,,,,311000,0.0,1.4858
1782457343.166,17924,gnbd_001_001_00000213_1,1,1,CRITICAL,11,1,28,7,4.1,-1.8,0,731088.0,676592.0,47,0,0,0,,,,356000,0.0,1.5
1782457343.166,17925,gnbd_001_001_00000213_1,2,3,BUSINESS,15,1,28,7,7.6,-0.2,0,7030224.0,2167488.0,779,0,0,0,,,,20000000,0.0,0.3515
