timestamp,rnti,e2_node,f1ap,slice_sd,slice_name,cqi,ri,dl_mcs,ul_mcs,pusch_snr_db,pusch_rsrp_db,phr,dl_brate_bps,ul_brate_bps,dl_nof_ok,dl_nof_nok,dl_latency_us,ul_latency_us,prb_min,prb_max,alloc_req_bps,sla_dl_target_bps,bler_dl,sla_dl_sat
1782644906.678,17923,gnbd_001_001_00000213_1,0,2,PERFORMANCE,7,1,28,4,3.6,-1.7,0,9939488.0,101920.0,370,0,0,0,,,,311000,0.0,31.9598
1782644906.678,17924,gnbd_001_001_00000213_1,1,1,CRITICAL,15,1,28,8,4.5,-1.2,0,9997616.0,314912.0,370,0,0,0,,,,356000,0.0,28.0832
1782644906.678,17925,gnbd_001_001_00000213_1,2,3,BUSINESS,15,1,28,5,5.0,-0.9,0,10017296.0,123760.0,372,0,0,0,,,,20000000,0.0,0.5009
1782644907.679,17923,gnbd_001_001_00000213_1,0,2,PERFORMANCE,7,1,28,4,3.6,-1.7,0,9939488.0,101920.0,370,0,0,0,,,,311000,0.0,31.9598
1782644907.679,17924,gnbd_001_001_00000213_1,1,1,CRITICAL,15,1,28,8,4.5,-1.2,0,9997616.0,314912.0,370,0,0,0,,,,356000,0.0,28.0832
1782644907.679,17925,gnbd_001_001_00000213_1,2,3,BUSINESS,15,1,28,5,5.0,-0.9,0,10017296.0,123760.0,372,0,0,0,,,,20000000,0.0,0.5009
1782644908.68,17923,gnbd_001_001_00000213_1,0,2,PERFORMANCE,7,1,28,5,4.2,-1.8,0,9037368.0,121328.0,485,0,0,0,,,,311000,0.0,29.0591
1782644908.68,17924,gnbd_001_001_00000213_1,1,1,CRITICAL,15,1,28,5,2.1,-1.8,0,9388096.0,221664.0,467,0,0,0,,,,356000,0.0,26.3711
1782644908.68,17925,gnbd_001_001_00000213_1,2,3,BUSINESS,15,1,28,7,6.3,-0.5,0,11528040.0,139928.0,480,0,0,0,,,,20000000,0.0,0.5764
1782644909.682,17923,gnbd_001_001_00000213_1,0,2,PERFORMANCE,15,1,28,6,4.5,-1.4,0,9589288.0,132536.0,431,0,0,0,,,,311000,0.0,30.8337
1782644909.682,17924,gnbd_001_001_00000213_1,1,1,CRITICAL,15,1,28,7,3.2,-1.5,0,9696752.0,270128.0,420,0,0,0,,,,356000,0.0,27.2381
1782644909.682,17925,gnbd_001_001_00000213_1,2,3,BUSINESS,13,1,28,7,6.0,-0.7,0,10655200.0,124688.0,430,0,0,0,,,,20000000,0.0,0.5328
1782644910.683,17923,gnbd_001_001_00000213_1,0,2,PERFORMANCE,15,1,28,6,4.5,-1.4,0,9589288.0,132536.0,431,0,0,0,,,,311000,0.0,30.8337
