timestamp,rnti,e2_node,f1ap,slice_sd,slice_name,cqi,ri,dl_mcs,ul_mcs,pusch_snr_db,pusch_rsrp_db,phr,dl_brate_bps,ul_brate_bps,dl_nof_ok,dl_nof_nok,dl_latency_us,ul_latency_us,prb_min,prb_max,alloc_req_bps,sla_dl_target_bps
1781624029.526,61441,gnbd_001_001_00000213_1,0,1,CRITICAL,15,1,0,8,2.7,0,0,0.0,1066152.0,0,0,0,0,2,15,300000,300000
1781624029.526,61443,gnbd_001_001_00000213_1,1,2,PERFORMANCE,15,1,28,8,3.2,0,0,97160.0,1232184.0,73,0,0,0,2,17,300000,300000
1781624029.526,61445,gnbd_001_001_00000213_1,2,3,BUSINESS,14,1,28,9,3.7,0,0,94712.0,1171952.0,71,0,0,0,0,14,0,20000000
1781624029.526,61442,gnbd_001_001_00000213_2,0,1,CRITICAL,15,1,28,1,2.3,-0.0,0,68440.0,729832.0,51,0,0,0,2,17,300000,300000
1781624029.526,61444,gnbd_001_001_00000213_2,1,2,PERFORMANCE,15,1,28,3,2.1,-0.1,0,41528.0,601072.0,31,0,0,0,2,17,300000,300000
1781624029.526,61446,gnbd_001_001_00000213_2,2,3,BUSINESS,15,1,28,3,1.9,-0.1,0,43848.0,574408.0,33,0,0,0,0,15,0,20000000
1781624030.547,61441,gnbd_001_001_00000213_1,0,1,CRITICAL,15,1,0,8,2.7,0,0,0.0,1066152.0,0,0,0,0,2,15,300000,300000
1781624030.547,61443,gnbd_001_001_00000213_1,1,2,PERFORMANCE,15,1,28,8,3.2,0,0,97160.0,1232184.0,73,0,0,0,2,17,300000,300000
1781624030.547,61445,gnbd_001_001_00000213_1,2,3,BUSINESS,14,1,28,9,3.7,0,0,94712.0,1171952.0,71,0,0,0,0,14,0,20000000
1781624030.547,61442,gnbd_001_001_00000213_2,0,1,CRITICAL,15,1,28,3,2.8,0,0,84736.0,577416.0,64,0,0,0,2,17,300000,300000
1781624030.547,61444,gnbd_001_001_00000213_2,1,2,PERFORMANCE,11,1,28,3,2.7,0,0,85120.0,578392.0,64,0,0,0,2,17,300000,300000
1781624030.547,61446,gnbd_001_001_00000213_2,2,3,BUSINESS,15,1,28,3,3.0,0,0,85632.0,535768.0,64,0,0,0,0,15,0,20000000
1781624031.594,61441,gnbd_001_001_00000213_1,0,1,CRITICAL,15,1,0,8,2.7,0,0,0.0,1066152.0,0,0,0,0,2,15,300000,300000
1781624031.594,61443,gnbd_001_001_00000213_1,1,2,PERFORMANCE,15,1,28,8,3.2,0,0,97160.0,1232184.0,73,0,0,0,2,17,300000,300000
1781624031.594,61445,gnbd_001_001_00000213_1,2,3,BUSINESS,14,1,28,9,3.7,0,0,94712.0,1171952.0,71,0,0,0,0,14,0,20000000
1781624031.594,61442,gnbd_001_001_00000213_2,0,1,CRITICAL,15,1,28,3,2.8,0,0,84736.0,577416.0,64,0,0,0,2,17,300000,300000
1781624031.594,61444,gnbd_001_001_00000213_2,1,2,PERFORMANCE,11,1,28,3,2.7,0,0,85120.0,578392.0,64,0,0,0,2,17,300000,300000
1781624031.594,61446,gnbd_001_001_00000213_2,2,3,BUSINESS,15,1,28,3,3.0,0,0,85632.0,535768.0,64,0,0,0,0,15,0,20000000
1781624032.662,61441,gnbd_001_001_00000213_1,0,1,CRITICAL,15,1,0,8,2.7,0,0,0.0,1066152.0,0,0,0,0,2,15,300000,300000
1781624032.662,61443,gnbd_001_001_00000213_1,1,2,PERFORMANCE,15,1,28,8,3.2,0,0,97160.0,1232184.0,73,0,0,0,2,18,300000,300000
1781624032.662,61445,gnbd_001_001_00000213_1,2,3,BUSINESS,14,1,28,9,3.7,0,0,94712.0,1171952.0,71,0,0,0,0,15,0,20000000
1781624032.662,61442,gnbd_001_001_00000213_2,0,1,CRITICAL,15,1,28,3,2.8,0,0,84736.0,577416.0,64,0,0,0,2,18,300000,300000
1781624032.662,61444,gnbd_001_001_00000213_2,1,2,PERFORMANCE,11,1,28,3,2.7,0,0,85120.0,578392.0,64,0,0,0,2,13,300000,300000
1781624032.662,61446,gnbd_001_001_00000213_2,2,3,BUSINESS,15,1,28,3,3.0,0,0,85632.0,535768.0,64,0,0,0,0,16,0,20000000
1781624033.646,61441,gnbd_001_001_00000213_1,0,1,CRITICAL,15,1,0,8,2.7,0,0,0.0,1066152.0,0,0,0,0,2,18,300000,300000
1781624033.646,61443,gnbd_001_001_00000213_1,1,2,PERFORMANCE,15,1,28,8,3.2,0,0,97160.0,1232184.0,73,0,0,0,2,18,300000,300000
1781624033.646,61445,gnbd_001_001_00000213_1,2,3,BUSINESS,14,1,28,9,3.7,0,0,94712.0,1171952.0,71,0,0,0,0,15,0,20000000
1781624033.646,61442,gnbd_001_001_00000213_2,0,1,CRITICAL,15,1,28,3,2.8,0,0,84736.0,577416.0,64,0,0,0,2,18,300000,300000
1781624033.646,61444,gnbd_001_001_00000213_2,1,2,PERFORMANCE,11,1,28,3,2.7,0,0,85120.0,578392.0,64,0,0,0,2,13,300000,300000
1781624033.646,61446,gnbd_001_001_00000213_2,2,3,BUSINESS,15,1,28,3,3.0,0,0,85632.0,535768.0,64,0,0,0,0,16,0,20000000
1781624034.683,61441,gnbd_001_001_00000213_1,0,1,CRITICAL,15,1,0,8,2.7,0,0,0.0,1066152.0,0,0,0,0,2,18,300000,300000
1781624034.683,61443,gnbd_001_001_00000213_1,1,2,PERFORMANCE,15,1,28,8,3.2,0,0,97160.0,1232184.0,73,0,0,0,2,18,300000,300000
1781624034.683,61445,gnbd_001_001_00000213_1,2,3,BUSINESS,14,1,28,9,3.7,0,0,94712.0,1171952.0,71,0,0,0,0,15,0,20000000
1781624034.683,61442,gnbd_001_001_00000213_2,0,1,CRITICAL,15,1,28,3,2.8,0,0,84736.0,577416.0,64,0,0,0,2,18,300000,300000
1781624034.683,61444,gnbd_001_001_00000213_2,1,2,PERFORMANCE,11,1,28,3,2.7,0,0,85120.0,578392.0,64,0,0,0,2,13,300000,300000
1781624034.683,61446,gnbd_001_001_00000213_2,2,3,BUSINESS,15,1,28,3,3.0,0,0,85632.0,535768.0,64,0,0,0,0,16,0,20000000
1781624035.687,61441,gnbd_001_001_00000213_1,0,1,CRITICAL,15,1,0,8,2.7,0,0,0.0,1066152.0,0,0,0,0,2,18,300000,300000
1781624035.687,61443,gnbd_001_001_00000213_1,1,2,PERFORMANCE,15,1,28,8,3.2,0,0,97160.0,1232184.0,73,0,0,0,2,18,300000,300000
1781624035.687,61445,gnbd_001_001_00000213_1,2,3,BUSINESS,14,1,28,9,3.7,0,0,94712.0,1171952.0,71,0,0,0,0,15,0,20000000
1781624035.687,61442,gnbd_001_001_00000213_2,0,1,CRITICAL,15,1,28,3,2.8,0,0,84736.0,577416.0,64,0,0,0,2,18,300000,300000
1781624035.687,61444,gnbd_001_001_00000213_2,1,2,PERFORMANCE,11,1,28,3,2.7,0,0,85120.0,578392.0,64,0,0,0,2,13,300000,300000
1781624035.687,61446,gnbd_001_001_00000213_2,2,3,BUSINESS,15,1,28,3,3.0,0,0,85632.0,535768.0,64,0,0,0,0,16,0,20000000
1781624036.855,61441,gnbd_001_001_00000213_1,0,1,CRITICAL,15,1,0,8,2.7,0,0,0.0,1066152.0,0,0,0,0,2,18,300000,300000
1781624036.855,61443,gnbd_001_001_00000213_1,1,2,PERFORMANCE,15,1,28,8,3.2,0,0,97160.0,1232184.0,73,0,0,0,2,18,300000,300000
1781624036.855,61445,gnbd_001_001_00000213_1,2,3,BUSINESS,14,1,28,9,3.7,0,0,94712.0,1171952.0,71,0,0,0,0,15,0,20000000
1781624036.855,61442,gnbd_001_001_00000213_2,0,1,CRITICAL,15,1,28,3,2.8,0,0,84736.0,577416.0,64,0,0,0,2,18,300000,300000
1781624036.855,61444,gnbd_001_001_00000213_2,1,2,PERFORMANCE,11,1,28,3,2.7,0,0,85120.0,578392.0,64,0,0,0,2,13,300000,300000
1781624036.855,61446,gnbd_001_001_00000213_2,2,3,BUSINESS,15,1,28,3,3.0,0,0,85632.0,535768.0,64,0,0,0,0,16,0,20000000
1781624037.914,61441,gnbd_001_001_00000213_1,0,1,CRITICAL,15,1,0,8,2.7,0,0,0.0,1066152.0,0,0,0,0,2,18,300000,300000
1781624037.914,61443,gnbd_001_001_00000213_1,1,2,PERFORMANCE,15,1,28,8,3.2,0,0,97160.0,1232184.0,73,0,0,0,2,18,300000,300000
1781624037.914,61445,gnbd_001_001_00000213_1,2,3,BUSINESS,14,1,28,9,3.7,0,0,94712.0,1171952.0,71,0,0,0,0,15,0,20000000
1781624037.914,61442,gnbd_001_001_00000213_2,0,1,CRITICAL,15,1,28,3,2.8,0,0,84736.0,577416.0,64,0,0,0,2,18,300000,300000
1781624037.914,61444,gnbd_001_001_00000213_2,1,2,PERFORMANCE,11,1,28,3,2.7,0,0,85120.0,578392.0,64,0,0,0,2,13,300000,300000
1781624037.914,61446,gnbd_001_001_00000213_2,2,3,BUSINESS,15,1,28,3,3.0,0,0,85632.0,535768.0,64,0,0,0,0,16,0,20000000
1781624038.727,61441,gnbd_001_001_00000213_1,0,1,CRITICAL,15,1,0,8,2.7,0,0,0.0,1066152.0,0,0,0,0,2,18,300000,300000
1781624038.727,61443,gnbd_001_001_00000213_1,1,2,PERFORMANCE,15,1,28,8,3.2,0,0,97160.0,1232184.0,73,0,0,0,2,18,300000,300000
1781624038.727,61445,gnbd_001_001_00000213_1,2,3,BUSINESS,14,1,28,9,3.7,0,0,94712.0,1171952.0,71,0,0,0,0,15,0,20000000
1781624038.727,61442,gnbd_001_001_00000213_2,0,1,CRITICAL,15,1,28,3,2.8,0,0,84736.0,577416.0,64,0,0,0,2,18,300000,300000
1781624038.727,61444,gnbd_001_001_00000213_2,1,2,PERFORMANCE,11,1,28,3,2.7,0,0,85120.0,578392.0,64,0,0,0,2,13,300000,300000
1781624038.727,61446,gnbd_001_001_00000213_2,2,3,BUSINESS,15,1,28,3,3.0,0,0,85632.0,535768.0,64,0,0,0,0,16,0,20000000
1781624039.849,61441,gnbd_001_001_00000213_1,0,1,CRITICAL,15,1,0,8,2.7,0,0,0.0,1066152.0,0,0,0,0,2,18,300000,300000
1781624039.849,61443,gnbd_001_001_00000213_1,1,2,PERFORMANCE,15,1,28,8,3.2,0,0,97160.0,1232184.0,73,0,0,0,2,18,300000,300000
1781624039.849,61445,gnbd_001_001_00000213_1,2,3,BUSINESS,14,1,28,9,3.7,0,0,94712.0,1171952.0,71,0,0,0,0,15,0,20000000
1781624039.849,61442,gnbd_001_001_00000213_2,0,1,CRITICAL,15,1,28,3,2.8,0,0,84736.0,577416.0,64,0,0,0,2,18,300000,300000
1781624039.849,61444,gnbd_001_001_00000213_2,1,2,PERFORMANCE,11,1,28,3,2.7,0,0,85120.0,578392.0,64,0,0,0,2,13,300000,300000
1781624039.849,61446,gnbd_001_001_00000213_2,2,3,BUSINESS,15,1,28,3,3.0,0,0,85632.0,535768.0,64,0,0,0,0,16,0,20000000
1781624040.928,61441,gnbd_001_001_00000213_1,0,1,CRITICAL,15,1,0,8,2.7,0,0,0.0,1066152.0,0,0,0,0,2,18,300000,300000
1781624040.928,61443,gnbd_001_001_00000213_1,1,2,PERFORMANCE,15,1,28,8,3.2,0,0,97160.0,1232184.0,73,0,0,0,2,18,300000,300000
1781624040.928,61445,gnbd_001_001_00000213_1,2,3,BUSINESS,14,1,28,9,3.7,0,0,94712.0,1171952.0,71,0,0,0,0,15,0,20000000
1781624040.928,61442,gnbd_001_001_00000213_2,0,1,CRITICAL,15,1,28,3,2.8,0,0,84736.0,577416.0,64,0,0,0,2,18,300000,300000
1781624040.928,61444,gnbd_001_001_00000213_2,1,2,PERFORMANCE,11,1,28,3,2.7,0,0,85120.0,578392.0,64,0,0,0,2,13,300000,300000
1781624040.928,61446,gnbd_001_001_00000213_2,2,3,BUSINESS,15,1,28,3,3.0,0,0,85632.0,535768.0,64,0,0,0,0,16,0,20000000
1781624041.987,61441,gnbd_001_001_00000213_1,0,1,CRITICAL,15,1,0,8,2.7,0,0,0.0,1066152.0,0,0,0,0,2,18,300000,300000
1781624041.987,61443,gnbd_001_001_00000213_1,1,2,PERFORMANCE,15,1,28,8,3.2,0,0,97160.0,1232184.0,73,0,0,0,2,18,300000,300000
1781624041.987,61445,gnbd_001_001_00000213_1,2,3,BUSINESS,14,1,28,9,3.7,0,0,94712.0,1171952.0,71,0,0,0,0,15,0,20000000
1781624041.987,61442,gnbd_001_001_00000213_2,0,1,CRITICAL,15,1,28,3,2.8,0,0,84736.0,577416.0,64,0,0,0,2,18,300000,300000
1781624041.987,61444,gnbd_001_001_00000213_2,1,2,PERFORMANCE,11,1,28,3,2.7,0,0,85120.0,578392.0,64,0,0,0,2,13,300000,300000
1781624041.987,61446,gnbd_001_001_00000213_2,2,3,BUSINESS,15,1,28,3,3.0,0,0,85632.0,535768.0,64,0,0,0,0,16,0,20000000
1781624042.984,61441,gnbd_001_001_00000213_1,0,1,CRITICAL,15,1,0,8,2.7,0,0,0.0,1066152.0,0,0,0,0,2,18,300000,300000
1781624042.984,61443,gnbd_001_001_00000213_1,1,2,PERFORMANCE,15,1,28,8,3.2,0,0,97160.0,1232184.0,73,0,0,0,2,18,300000,300000
1781624042.984,61445,gnbd_001_001_00000213_1,2,3,BUSINESS,14,1,28,9,3.7,0,0,94712.0,1171952.0,71,0,0,0,0,15,0,20000000
1781624042.984,61442,gnbd_001_001_00000213_2,0,1,CRITICAL,15,1,28,3,2.8,0,0,84736.0,577416.0,64,0,0,0,2,18,300000,300000
1781624042.984,61444,gnbd_001_001_00000213_2,1,2,PERFORMANCE,11,1,28,3,2.7,0,0,85120.0,578392.0,64,0,0,0,2,13,300000,300000
1781624042.984,61446,gnbd_001_001_00000213_2,2,3,BUSINESS,15,1,28,3,3.0,0,0,85632.0,535768.0,64,0,0,0,0,16,0,20000000
1781624044.004,61441,gnbd_001_001_00000213_1,0,1,CRITICAL,15,1,0,8,2.7,0,0,0.0,1066152.0,0,0,0,0,2,18,300000,300000
1781624044.004,61443,gnbd_001_001_00000213_1,1,2,PERFORMANCE,15,1,28,8,3.2,0,0,97160.0,1232184.0,73,0,0,0,2,18,300000,300000
1781624044.004,61445,gnbd_001_001_00000213_1,2,3,BUSINESS,14,1,28,9,3.7,0,0,94712.0,1171952.0,71,0,0,0,0,15,0,20000000
1781624044.004,61442,gnbd_001_001_00000213_2,0,1,CRITICAL,15,1,28,3,2.8,0,0,84736.0,577416.0,64,0,0,0,2,18,300000,300000
1781624044.004,61444,gnbd_001_001_00000213_2,1,2,PERFORMANCE,11,1,28,3,2.7,0,0,85120.0,578392.0,64,0,0,0,2,13,300000,300000
1781624044.004,61446,gnbd_001_001_00000213_2,2,3,BUSINESS,15,1,28,3,3.0,0,0,85632.0,535768.0,64,0,0,0,0,16,0,20000000
1781624045.184,61441,gnbd_001_001_00000213_1,0,1,CRITICAL,15,1,0,8,2.7,0,0,0.0,1066152.0,0,0,0,0,2,18,300000,300000
1781624045.184,61443,gnbd_001_001_00000213_1,1,2,PERFORMANCE,15,1,28,8,3.2,0,0,97160.0,1232184.0,73,0,0,0,2,18,300000,300000
1781624045.184,61445,gnbd_001_001_00000213_1,2,3,BUSINESS,14,1,28,9,3.7,0,0,94712.0,1171952.0,71,0,0,0,0,15,0,20000000
1781624045.184,61442,gnbd_001_001_00000213_2,0,1,CRITICAL,15,1,28,3,2.8,0,0,84736.0,577416.0,64,0,0,0,2,18,300000,300000
1781624045.184,61444,gnbd_001_001_00000213_2,1,2,PERFORMANCE,11,1,28,3,2.7,0,0,85120.0,578392.0,64,0,0,0,2,13,300000,300000
1781624045.184,61446,gnbd_001_001_00000213_2,2,3,BUSINESS,15,1,28,3,3.0,0,0,85632.0,535768.0,64,0,0,0,0,16,0,20000000
1781624046.066,61441,gnbd_001_001_00000213_1,0,1,CRITICAL,15,1,0,8,2.7,0,0,0.0,1066152.0,0,0,0,0,2,18,300000,300000
1781624046.066,61443,gnbd_001_001_00000213_1,1,2,PERFORMANCE,15,1,28,8,3.2,0,0,97160.0,1232184.0,73,0,0,0,2,18,300000,300000
1781624046.066,61445,gnbd_001_001_00000213_1,2,3,BUSINESS,14,1,28,9,3.7,0,0,94712.0,1171952.0,71,0,0,0,0,15,0,20000000
1781624046.066,61442,gnbd_001_001_00000213_2,0,1,CRITICAL,15,1,28,3,2.8,0,0,84736.0,577416.0,64,0,0,0,2,18,300000,300000
1781624046.066,61444,gnbd_001_001_00000213_2,1,2,PERFORMANCE,11,1,28,3,2.7,0,0,85120.0,578392.0,64,0,0,0,2,13,300000,300000
1781624046.066,61446,gnbd_001_001_00000213_2,2,3,BUSINESS,15,1,28,3,3.0,0,0,85632.0,535768.0,64,0,0,0,0,16,0,20000000
1781624047.105,61441,gnbd_001_001_00000213_1,0,1,CRITICAL,15,1,0,8,2.7,0,0,0.0,1066152.0,0,0,0,0,2,18,300000,300000
1781624047.105,61443,gnbd_001_001_00000213_1,1,2,PERFORMANCE,15,1,28,8,3.2,0,0,97160.0,1232184.0,73,0,0,0,2,18,300000,300000
1781624047.105,61445,gnbd_001_001_00000213_1,2,3,BUSINESS,14,1,28,9,3.7,0,0,94712.0,1171952.0,71,0,0,0,0,15,0,20000000
1781624047.105,61442,gnbd_001_001_00000213_2,0,1,CRITICAL,15,1,28,3,2.8,0,0,84736.0,577416.0,64,0,0,0,2,18,300000,300000
1781624047.105,61444,gnbd_001_001_00000213_2,1,2,PERFORMANCE,11,1,28,3,2.7,0,0,85120.0,578392.0,64,0,0,0,2,13,300000,300000
1781624047.105,61446,gnbd_001_001_00000213_2,2,3,BUSINESS,15,1,28,3,3.0,0,0,85632.0,535768.0,64,0,0,0,0,16,0,20000000
1781624048.085,61441,gnbd_001_001_00000213_1,0,1,CRITICAL,15,1,0,8,2.7,0,0,0.0,1066152.0,0,0,0,0,2,18,300000,300000
1781624048.085,61443,gnbd_001_001_00000213_1,1,2,PERFORMANCE,15,1,28,8,3.2,0,0,97160.0,1232184.0,73,0,0,0,2,18,300000,300000
1781624048.085,61445,gnbd_001_001_00000213_1,2,3,BUSINESS,14,1,28,9,3.7,0,0,94712.0,1171952.0,71,0,0,0,0,15,0,20000000
1781624048.085,61442,gnbd_001_001_00000213_2,0,1,CRITICAL,15,1,28,3,2.8,0,0,84736.0,577416.0,64,0,0,0,2,18,300000,300000
1781624048.085,61444,gnbd_001_001_00000213_2,1,2,PERFORMANCE,11,1,28,3,2.7,0,0,85120.0,578392.0,64,0,0,0,2,13,300000,300000
1781624048.085,61446,gnbd_001_001_00000213_2,2,3,BUSINESS,15,1,28,3,3.0,0,0,85632.0,535768.0,64,0,0,0,0,16,0,20000000
1781624049.27,61441,gnbd_001_001_00000213_1,0,1,CRITICAL,15,1,0,8,2.7,0,0,0.0,1066152.0,0,0,0,0,2,18,300000,300000
1781624049.27,61443,gnbd_001_001_00000213_1,1,2,PERFORMANCE,15,1,28,8,3.2,0,0,97160.0,1232184.0,73,0,0,0,2,18,300000,300000
1781624049.27,61445,gnbd_001_001_00000213_1,2,3,BUSINESS,14,1,28,9,3.7,0,0,94712.0,1171952.0,71,0,0,0,0,15,0,20000000
1781624049.27,61442,gnbd_001_001_00000213_2,0,1,CRITICAL,15,1,28,3,2.8,0,0,84736.0,577416.0,64,0,0,0,2,18,300000,300000
1781624049.27,61444,gnbd_001_001_00000213_2,1,2,PERFORMANCE,11,1,28,3,2.7,0,0,85120.0,578392.0,64,0,0,0,2,13,300000,300000
1781624049.27,61446,gnbd_001_001_00000213_2,2,3,BUSINESS,15,1,28,3,3.0,0,0,85632.0,535768.0,64,0,0,0,0,16,0,20000000
1781624050.188,61441,gnbd_001_001_00000213_1,0,1,CRITICAL,15,1,0,8,2.7,0,0,0.0,1066152.0,0,0,0,0,2,18,300000,300000
1781624050.188,61443,gnbd_001_001_00000213_1,1,2,PERFORMANCE,15,1,28,8,3.2,0,0,97160.0,1232184.0,73,0,0,0,2,18,300000,300000
1781624050.188,61445,gnbd_001_001_00000213_1,2,3,BUSINESS,14,1,28,9,3.7,0,0,94712.0,1171952.0,71,0,0,0,0,15,0,20000000
1781624050.188,61442,gnbd_001_001_00000213_2,0,1,CRITICAL,15,1,28,3,2.8,0,0,84736.0,577416.0,64,0,0,0,2,18,300000,300000
1781624050.188,61444,gnbd_001_001_00000213_2,1,2,PERFORMANCE,11,1,28,3,2.7,0,0,85120.0,578392.0,64,0,0,0,2,13,300000,300000
1781624050.188,61446,gnbd_001_001_00000213_2,2,3,BUSINESS,15,1,28,3,3.0,0,0,85632.0,535768.0,64,0,0,0,0,16,0,20000000
1781624051.235,61441,gnbd_001_001_00000213_1,0,1,CRITICAL,15,1,0,8,2.7,0,0,0.0,1066152.0,0,0,0,0,2,18,300000,300000
1781624051.235,61443,gnbd_001_001_00000213_1,1,2,PERFORMANCE,15,1,28,8,3.2,0,0,97160.0,1232184.0,73,0,0,0,2,18,300000,300000
1781624051.235,61445,gnbd_001_001_00000213_1,2,3,BUSINESS,14,1,28,9,3.7,0,0,94712.0,1171952.0,71,0,0,0,0,15,0,20000000
1781624051.235,61442,gnbd_001_001_00000213_2,0,1,CRITICAL,15,1,28,3,2.8,0,0,84736.0,577416.0,64,0,0,0,2,18,300000,300000
1781624051.235,61444,gnbd_001_001_00000213_2,1,2,PERFORMANCE,11,1,28,3,2.7,0,0,85120.0,578392.0,64,0,0,0,2,13,300000,300000
1781624051.235,61446,gnbd_001_001_00000213_2,2,3,BUSINESS,15,1,28,3,3.0,0,0,85632.0,535768.0,64,0,0,0,0,16,0,20000000
1781624052.544,61441,gnbd_001_001_00000213_1,0,1,CRITICAL,15,1,0,8,2.7,0,0,0.0,1066152.0,0,0,0,0,2,18,300000,300000
1781624052.544,61443,gnbd_001_001_00000213_1,1,2,PERFORMANCE,15,1,28,8,3.2,0,0,97160.0,1232184.0,73,0,0,0,2,18,300000,300000
1781624052.544,61445,gnbd_001_001_00000213_1,2,3,BUSINESS,14,1,28,9,3.7,0,0,94712.0,1171952.0,71,0,0,0,0,15,0,20000000
1781624052.544,61442,gnbd_001_001_00000213_2,0,1,CRITICAL,15,1,28,3,2.8,0,0,84736.0,577416.0,64,0,0,0,2,18,300000,300000
1781624052.544,61444,gnbd_001_001_00000213_2,1,2,PERFORMANCE,11,1,28,3,2.7,0,0,85120.0,578392.0,64,0,0,0,2,13,300000,300000
1781624052.544,61446,gnbd_001_001_00000213_2,2,3,BUSINESS,15,1,28,3,3.0,0,0,85632.0,535768.0,64,0,0,0,0,16,0,20000000
1781624053.473,61441,gnbd_001_001_00000213_1,0,1,CRITICAL,15,1,0,8,2.7,0,0,0.0,1066152.0,0,0,0,0,2,18,300000,300000
1781624053.473,61443,gnbd_001_001_00000213_1,1,2,PERFORMANCE,15,1,28,8,3.2,0,0,97160.0,1232184.0,73,0,0,0,2,18,300000,300000
1781624053.473,61445,gnbd_001_001_00000213_1,2,3,BUSINESS,14,1,28,9,3.7,0,0,94712.0,1171952.0,71,0,0,0,0,15,0,20000000
1781624053.473,61442,gnbd_001_001_00000213_2,0,1,CRITICAL,15,1,28,3,2.8,0,0,84736.0,577416.0,64,0,0,0,2,18,300000,300000
1781624053.473,61444,gnbd_001_001_00000213_2,1,2,PERFORMANCE,11,1,28,3,2.7,0,0,85120.0,578392.0,64,0,0,0,2,13,300000,300000
1781624053.473,61446,gnbd_001_001_00000213_2,2,3,BUSINESS,15,1,28,3,3.0,0,0,85632.0,535768.0,64,0,0,0,0,16,0,20000000
1781624054.547,61441,gnbd_001_001_00000213_1,0,1,CRITICAL,15,1,0,8,2.7,0,0,0.0,1066152.0,0,0,0,0,2,18,300000,300000
1781624054.547,61443,gnbd_001_001_00000213_1,1,2,PERFORMANCE,15,1,28,8,3.2,0,0,97160.0,1232184.0,73,0,0,0,2,18,300000,300000
1781624054.547,61445,gnbd_001_001_00000213_1,2,3,BUSINESS,14,1,28,9,3.7,0,0,94712.0,1171952.0,71,0,0,0,0,15,0,20000000
1781624054.547,61442,gnbd_001_001_00000213_2,0,1,CRITICAL,15,1,28,3,2.8,0,0,84736.0,577416.0,64,0,0,0,2,18,300000,300000
1781624054.547,61444,gnbd_001_001_00000213_2,1,2,PERFORMANCE,11,1,28,3,2.7,0,0,85120.0,578392.0,64,0,0,0,2,13,300000,300000
1781624054.547,61446,gnbd_001_001_00000213_2,2,3,BUSINESS,15,1,28,3,3.0,0,0,85632.0,535768.0,64,0,0,0,0,16,0,20000000
1781624055.654,61441,gnbd_001_001_00000213_1,0,1,CRITICAL,15,1,0,8,2.7,0,0,0.0,1066152.0,0,0,0,0,2,18,300000,300000
1781624055.654,61443,gnbd_001_001_00000213_1,1,2,PERFORMANCE,15,1,28,8,3.2,0,0,97160.0,1232184.0,73,0,0,0,2,18,300000,300000
1781624055.654,61445,gnbd_001_001_00000213_1,2,3,BUSINESS,14,1,28,9,3.7,0,0,94712.0,1171952.0,71,0,0,0,0,15,0,20000000
1781624055.654,61442,gnbd_001_001_00000213_2,0,1,CRITICAL,15,1,28,3,2.8,0,0,84736.0,577416.0,64,0,0,0,2,18,300000,300000
1781624055.654,61444,gnbd_001_001_00000213_2,1,2,PERFORMANCE,11,1,28,3,2.7,0,0,85120.0,578392.0,64,0,0,0,2,13,300000,300000
1781624055.654,61446,gnbd_001_001_00000213_2,2,3,BUSINESS,15,1,28,3,3.0,0,0,85632.0,535768.0,64,0,0,0,0,16,0,20000000
1781624056.564,61441,gnbd_001_001_00000213_1,0,1,CRITICAL,15,1,0,8,2.7,0,0,0.0,1066152.0,0,0,0,0,2,18,300000,300000
1781624056.564,61443,gnbd_001_001_00000213_1,1,2,PERFORMANCE,15,1,28,8,3.2,0,0,97160.0,1232184.0,73,0,0,0,2,18,300000,300000
1781624056.564,61445,gnbd_001_001_00000213_1,2,3,BUSINESS,14,1,28,9,3.7,0,0,94712.0,1171952.0,71,0,0,0,0,15,0,20000000
1781624056.564,61442,gnbd_001_001_00000213_2,0,1,CRITICAL,15,1,28,3,2.8,0,0,84736.0,577416.0,64,0,0,0,2,18,300000,300000
1781624056.564,61444,gnbd_001_001_00000213_2,1,2,PERFORMANCE,11,1,28,3,2.7,0,0,85120.0,578392.0,64,0,0,0,2,13,300000,300000
1781624056.564,61446,gnbd_001_001_00000213_2,2,3,BUSINESS,15,1,28,3,3.0,0,0,85632.0,535768.0,64,0,0,0,0,16,0,20000000
1781624057.68,61441,gnbd_001_001_00000213_1,0,1,CRITICAL,15,1,0,8,2.7,0,0,0.0,1066152.0,0,0,0,0,2,18,300000,300000
1781624057.68,61443,gnbd_001_001_00000213_1,1,2,PERFORMANCE,15,1,28,8,3.2,0,0,97160.0,1232184.0,73,0,0,0,2,18,300000,300000
1781624057.68,61445,gnbd_001_001_00000213_1,2,3,BUSINESS,14,1,28,9,3.7,0,0,94712.0,1171952.0,71,0,0,0,0,15,0,20000000
1781624057.68,61442,gnbd_001_001_00000213_2,0,1,CRITICAL,15,1,28,3,2.8,0,0,84736.0,577416.0,64,0,0,0,2,18,300000,300000
1781624057.68,61444,gnbd_001_001_00000213_2,1,2,PERFORMANCE,11,1,28,3,2.7,0,0,85120.0,578392.0,64,0,0,0,2,13,300000,300000
1781624057.68,61446,gnbd_001_001_00000213_2,2,3,BUSINESS,15,1,28,3,3.0,0,0,85632.0,535768.0,64,0,0,0,0,16,0,20000000
1781624058.651,61441,gnbd_001_001_00000213_1,0,1,CRITICAL,15,1,0,8,2.7,0,0,0.0,1066152.0,0,0,0,0,2,18,300000,300000
1781624058.651,61443,gnbd_001_001_00000213_1,1,2,PERFORMANCE,15,1,28,8,3.2,0,0,97160.0,1232184.0,73,0,0,0,2,18,300000,300000
