ts,step,epsilon,loss,mean_q
08:37:23,1912,0.0707,0.0884,24.7605
08:37:24,1913,0.0707,0.0603,24.9279
08:37:25,1914,0.0707,0.0524,24.8700
08:37:26,1915,0.0706,0.0504,24.9441
08:37:27,1916,0.0706,0.0342,25.0391
08:37:28,1917,0.0705,0.0339,24.9978
08:37:29,1918,0.0705,0.0299,25.0506
08:37:30,1919,0.0705,0.0509,24.9819
08:37:31,1920,0.0704,0.1199,25.0962
08:37:32,1921,0.0704,0.1090,25.1111
08:37:33,1922,0.0703,0.1271,25.1128
08:37:34,1923,0.0703,0.1265,25.0909
08:37:35,1924,0.0703,0.1017,25.0894
08:37:36,1925,0.0702,0.1252,25.0680
08:37:37,1926,0.0702,0.0986,25.0479
08:37:38,1927,0.0701,0.0882,24.9867
08:37:39,1928,0.0701,0.0964,24.9905
08:37:41,1929,0.0701,0.0630,24.9221
08:37:42,1930,0.0700,0.0652,24.9339
08:37:43,1931,0.0700,0.0902,24.9182
08:37:44,1932,0.0699,0.0562,24.8427
08:37:45,1933,0.0699,0.0343,24.7599
08:37:46,1934,0.0699,0.0331,24.7355
08:37:47,1935,0.0698,0.0384,24.5845
08:37:48,1936,0.0698,0.0341,24.6717
08:37:49,1937,0.0697,0.0284,24.6794
08:37:50,1938,0.0697,0.0204,24.6576
08:37:51,1939,0.0697,0.0267,24.6564
08:37:52,1940,0.0696,0.0190,24.6125
08:37:53,1941,0.0696,0.0229,24.5845
08:37:54,1942,0.0695,0.0166,24.5904
08:37:55,1943,0.0695,0.0215,24.5965
08:37:56,1944,0.0695,0.0200,24.5684
08:37:57,1945,0.0694,0.1154,24.5651
08:37:58,1946,0.0694,0.1320,24.5525
08:37:59,1947,0.0693,0.1068,24.5949
08:38:00,1948,0.0693,0.1306,24.5797
08:38:01,1949,0.0693,0.0972,24.6441
08:38:02,1950,0.0692,0.0900,24.5368
08:38:03,1951,0.0692,0.3286,24.6574
08:38:04,1952,0.0692,0.2785,24.7150
08:38:05,1953,0.0691,0.2630,24.5968
08:38:06,1954,0.0691,0.2608,24.7590
08:38:07,1955,0.0690,0.2452,24.8052
08:38:08,1956,0.0690,0.2024,24.8750
08:38:09,1957,0.0690,0.1869,24.9490
08:38:10,1958,0.0689,0.1338,25.0021
08:38:11,1959,0.0689,0.1223,25.0690
08:38:12,1960,0.0688,0.1118,25.1206
08:38:13,1961,0.0688,0.1044,25.1115
08:38:14,1962,0.0688,0.0707,25.2441
08:38:15,1963,0.0687,0.0521,25.3095
08:38:16,1964,0.0687,0.0457,25.3648
08:38:17,1965,0.0687,0.0534,25.3222
08:38:18,1966,0.0686,0.0351,25.4231
08:38:19,1967,0.0686,0.0172,25.4681
08:38:20,1968,0.0685,0.0237,25.4964
08:38:21,1969,0.0685,0.0548,25.4959
08:38:22,1970,0.0685,0.1131,25.5305
08:38:23,1971,0.0684,0.0846,25.5247
08:38:25,1972,0.0684,0.1065,25.5233
08:38:26,1973,0.0684,0.0791,25.5167
08:38:27,1974,0.0683,0.1724,25.4238
08:38:28,1975,0.0683,0.2478,25.3815
08:38:29,1976,0.0683,0.0777,25.4431
08:38:30,1977,0.0682,0.0611,25.4224
08:38:31,1978,0.0682,0.0769,25.3897
08:38:32,1979,0.0681,0.0520,25.3805
08:38:33,1980,0.0681,0.1522,25.2608
08:38:34,1981,0.0681,0.0508,25.3094
08:38:35,1982,0.0680,0.0788,25.2784
08:38:36,1983,0.0680,0.0498,25.1793
08:38:37,1984,0.0680,0.0451,25.1667
08:38:38,1985,0.0679,0.0352,25.1105
08:38:39,1986,0.0679,0.0328,25.0950
08:38:40,1987,0.0679,0.0257,25.0761
08:38:41,1988,0.0678,0.0228,25.0375
08:38:42,1989,0.0678,0.0259,25.0191
08:38:43,1990,0.0678,0.0251,24.9897
08:38:44,1991,0.0677,0.0178,24.9811
08:38:45,1992,0.0677,0.0192,24.9648
08:38:46,1993,0.0676,0.0209,24.9726
08:38:47,1994,0.0676,0.0190,24.9466
08:38:48,1995,0.0676,0.0165,24.9451
08:38:49,1996,0.0675,0.0159,24.9709
08:38:50,1997,0.0675,0.1335,24.9371
08:38:51,1998,0.0675,0.1205,24.9502
08:38:52,1999,0.0674,0.1305,24.9465
08:38:53,2000,0.0674,0.1110,24.9855
08:38:54,2001,0.0674,0.2610,24.9946
08:38:55,2002,0.0673,0.2323,25.0573
08:38:56,2003,0.0673,0.2189,25.0967
08:38:57,2004,0.0673,0.1905,25.0346
08:38:58,2005,0.0672,0.1860,25.1521
08:38:59,2006,0.0672,0.1675,25.2380
08:39:00,2007,0.0672,0.1489,25.2471
08:39:01,2008,0.0671,0.1361,25.2923
08:39:03,2009,0.0671,0.0998,25.3719
08:39:04,2010,0.0671,0.0859,25.4089
08:39:05,2011,0.0670,0.0693,25.4521
08:39:06,2012,0.0670,0.0586,25.4867
08:39:07,2013,0.0670,0.0741,25.3649
08:39:08,2014,0.0669,0.0374,25.6504
08:39:09,2015,0.0669,0.0470,25.6307
08:39:10,2016,0.0669,0.1286,25.5591
08:39:11,2017,0.0668,0.0228,25.6913
08:39:12,2018,0.0668,0.0241,25.7460
08:39:13,2019,0.0668,0.1200,25.7067
08:39:14,2020,0.0667,0.0243,25.7873
08:39:15,2021,0.0667,0.0603,25.8013
08:39:16,2022,0.0667,0.0646,25.8044
08:39:17,2023,0.0666,0.0707,25.6617
08:39:18,2024,0.0666,0.0542,25.7903
08:39:19,2025,0.0666,0.0722,25.7905
08:39:20,2026,0.0665,0.0622,25.7579
08:39:21,2027,0.0665,0.0563,25.7085
08:39:22,2028,0.0665,0.0436,25.6701
08:39:23,2029,0.0664,0.0275,25.6551
08:39:24,2030,0.0664,0.0511,25.6321
08:39:25,2031,0.0664,0.0309,25.5748
08:39:26,2032,0.0663,0.0286,25.5480
08:39:27,2033,0.0663,0.0383,25.5306
08:39:28,2034,0.0663,0.0573,25.4145
08:39:29,2035,0.0662,0.0194,25.4774
08:39:30,2036,0.0662,0.0205,25.3819
08:39:31,2037,0.0662,0.0211,25.4695
08:39:32,2038,0.0661,0.0176,25.4586
08:39:33,2039,0.0661,0.0509,25.3536
08:39:34,2040,0.0661,0.1282,25.4563
08:39:35,2041,0.0660,0.0255,25.3244
08:39:36,2042,0.0660,0.0179,25.4251
08:39:37,2043,0.0660,0.0889,25.1924
08:39:38,2044,0.0659,0.0507,25.4419
08:39:39,2045,0.0659,0.0504,25.4461
08:39:40,2046,0.0659,0.0519,25.4723
08:39:41,2047,0.0658,0.0389,25.4962
08:39:42,2048,0.0658,0.0378,25.5030
08:39:43,2049,0.0658,0.0328,25.5397
08:39:44,2050,0.0657,0.1373,25.5993
08:39:45,2051,0.0657,0.2668,25.4689
08:39:46,2052,0.0657,0.2225,25.4971
08:39:47,2053,0.0656,0.2455,25.5458
08:39:48,2054,0.0656,0.1626,25.7209
08:39:50,2055,0.0656,0.2201,25.7594
08:39:51,2056,0.0656,0.1757,25.7680
08:39:52,2057,0.0655,0.1310,25.8457
08:39:53,2058,0.0655,0.1074,25.9308
08:39:54,2059,0.0655,0.0836,25.9763
08:39:55,2060,0.0654,0.0924,26.0063
08:39:56,2061,0.0654,0.0603,26.0902
08:39:57,2062,0.0654,0.0423,26.1014
08:39:58,2063,0.0653,0.0399,26.1901
08:39:59,2064,0.0653,0.0335,26.2459
08:40:00,2065,0.0653,0.0296,26.2603
08:40:01,2066,0.0652,0.0199,26.3719
08:40:02,2067,0.0652,0.1532,26.3671
08:40:03,2068,0.0652,0.0245,26.3969
08:40:04,2069,0.0652,0.0267,26.4224
08:40:05,2070,0.0651,0.0784,26.4360
08:40:06,2071,0.0651,0.0839,26.4444
08:40:07,2072,0.0651,0.0684,26.4437
08:40:08,2073,0.0650,0.0789,26.4366
08:40:09,2074,0.0650,0.0474,26.4007
08:40:10,2075,0.0650,0.0534,26.2466
08:40:11,2076,0.0649,0.0469,26.3561
08:40:12,2077,0.0649,0.0513,26.3387
08:40:13,2078,0.0649,0.0464,26.2977
08:40:14,2079,0.0649,0.0466,26.2601
08:40:15,2080,0.0648,0.0383,26.2338
08:40:16,2081,0.0648,0.0424,26.2007
08:40:17,2082,0.0648,0.0452,26.2062
08:40:18,2083,0.0647,0.0339,26.1438
08:40:19,2084,0.0647,0.0325,26.0901
08:40:20,2085,0.0647,0.0341,26.0279
08:40:21,2086,0.0647,0.1557,26.0380
08:40:22,2087,0.0646,0.0269,25.9940
08:40:23,2088,0.0646,0.0212,25.9959
08:40:24,2089,0.0646,0.0952,25.7708
08:40:25,2090,0.0645,0.0194,25.9623
08:40:26,2091,0.0645,0.0290,25.7974
08:40:27,2092,0.0645,0.0769,25.7711
08:40:28,2093,0.0644,0.0196,25.9557
08:40:29,2094,0.0644,0.0749,25.9796
08:40:30,2095,0.0644,0.0831,25.9726
08:40:31,2096,0.0644,0.0677,25.9938
08:40:32,2097,0.0643,0.0655,26.0038
08:40:33,2098,0.0643,0.0737,25.9296
08:40:34,2099,0.0643,0.0459,26.0639
08:40:35,2100,0.0642,0.0482,26.1187
08:40:36,2101,0.0642,0.3120,26.1220
08:40:37,2102,0.0642,0.2521,26.2128
08:40:38,2103,0.0642,0.2805,26.0923
08:40:39,2104,0.0641,0.1877,26.3242
08:40:40,2105,0.0641,0.1832,26.3222
08:40:41,2106,0.0641,0.1839,26.3449
08:40:42,2107,0.0640,0.1234,26.4671
08:40:44,2108,0.0640,0.1184,26.4999
08:40:45,2109,0.0640,0.1504,26.3922
08:40:46,2110,0.0640,0.1024,26.4383
08:40:47,2111,0.0639,0.0588,26.5414
08:40:48,2112,0.0639,0.0636,26.6029
08:40:49,2113,0.0639,0.0417,26.7843
08:40:50,2114,0.0639,0.0377,26.8166
08:40:51,2115,0.0638,0.0318,26.8537
08:40:52,2116,0.0638,0.0328,26.8633
08:40:53,2117,0.0638,0.0320,26.7665
08:40:54,2118,0.0637,0.0192,26.9295
08:40:55,2119,0.0637,0.0215,26.9633
08:40:56,2120,0.0637,0.1824,26.8235
08:40:57,2121,0.0637,0.0740,26.9572
08:40:58,2122,0.0636,0.0853,26.9615
08:40:59,2123,0.0636,0.1968,26.9458
08:41:00,2124,0.0636,0.0434,26.9033
08:41:01,2125,0.0636,0.0803,26.7438
08:41:02,2126,0.0635,0.0823,26.8940
08:41:03,2127,0.0635,0.0605,26.8388
08:41:04,2128,0.0635,0.0578,26.8139
08:41:05,2129,0.0634,0.0543,26.7734
08:41:06,2130,0.0634,0.0680,26.7748
08:41:07,2131,0.0634,0.0537,26.6701
08:41:08,2132,0.0634,0.0533,26.6488
08:41:09,2133,0.0633,0.0314,26.6412
08:41:10,2134,0.0633,0.0295,26.5998
08:41:11,2135,0.0633,0.1465,26.5700
08:41:12,2136,0.0633,0.1422,26.5155
08:41:13,2137,0.0632,0.0187,26.5264
08:41:14,2138,0.0632,0.0165,26.4923
08:41:15,2139,0.0632,0.0195,26.4846
08:41:16,2140,0.0632,0.0152,26.4863
08:41:17,2141,0.0631,0.0170,26.4848
08:41:18,2142,0.0631,0.0387,26.3290
08:41:19,2143,0.0631,0.0942,26.4856
08:41:20,2144,0.0630,0.1007,26.4862
08:41:21,2145,0.0630,0.0963,26.4763
08:41:22,2146,0.0630,0.0737,26.5179
08:41:23,2147,0.0630,0.0570,26.6049
08:41:24,2148,0.0629,0.0686,26.5728
08:41:25,2149,0.0629,0.0544,26.6298
08:41:26,2150,0.0629,0.0431,26.6687
08:41:27,2151,0.0629,0.2907,26.7191
08:41:28,2152,0.0628,0.2793,26.7466
08:41:29,2153,0.0628,0.2812,26.7727
08:41:30,2154,0.0628,0.1906,26.8864
08:41:31,2155,0.0628,0.1813,26.9185
08:41:33,2156,0.0627,0.2641,26.9441
08:41:34,2157,0.0627,0.1666,26.7214
08:41:35,2158,0.0627,0.1169,27.0465
08:41:36,2159,0.0627,0.0823,27.1073
08:41:37,2160,0.0626,0.0850,27.1826
08:41:38,2161,0.0626,0.0678,27.2295
08:41:39,2162,0.0626,0.0610,27.2791
08:41:40,2163,0.0626,0.0375,27.3449
08:41:41,2164,0.0625,0.0312,27.3963
08:41:42,2165,0.0625,0.0325,27.4560
08:41:43,2166,0.0625,0.0293,27.4894
08:41:44,2167,0.0625,0.0193,27.4802
08:41:45,2168,0.0624,0.0276,27.5386
08:41:46,2169,0.0624,0.0189,27.5479
08:41:47,2170,0.0624,0.0765,27.5243
08:41:48,2171,0.0624,0.1035,27.5213
08:41:49,2172,0.0623,0.1068,27.5318
08:41:50,2173,0.0623,0.0925,27.5181
08:41:51,2174,0.0623,0.0867,27.5103
08:41:52,2175,0.0623,0.0626,27.3363
08:41:53,2176,0.0622,0.0730,27.4255
08:41:54,2177,0.0622,0.0874,27.4256
08:41:55,2178,0.0622,0.0611,27.3613
08:41:56,2179,0.0622,0.0514,27.2985
08:41:57,2180,0.0621,0.0699,27.2678
08:41:58,2181,0.0621,0.0706,27.2718
08:41:59,2182,0.0621,0.0494,27.2062
08:42:00,2183,0.0621,0.0266,27.1846
08:42:01,2184,0.0620,0.0436,27.1812
08:42:02,2185,0.0620,0.0625,27.0135
08:42:03,2186,0.0620,0.0371,27.0813
08:42:04,2187,0.0620,0.0224,27.0457
08:42:05,2188,0.0619,0.0230,27.0441
08:42:06,2189,0.0619,0.0257,27.0436
08:42:07,2190,0.0619,0.0170,27.0343
08:42:08,2191,0.0619,0.0175,27.0479
08:42:09,2192,0.0619,0.0165,27.0534
08:42:10,2193,0.0618,0.0151,27.0409
08:42:11,2194,0.0618,0.1047,27.0284
08:42:12,2195,0.0618,0.0940,27.0703
08:42:13,2196,0.0618,0.0882,27.0934
08:42:14,2197,0.0617,0.0689,27.1066
08:42:15,2198,0.0617,0.0588,27.1370
08:42:16,2199,0.0617,0.0614,27.2052
08:42:17,2200,0.0617,0.0540,27.1964
08:42:18,2201,0.0616,0.2990,27.2776
08:42:19,2202,0.0616,0.2691,27.2853
08:42:20,2203,0.0616,0.2319,27.3734
08:42:21,2204,0.0616,0.3177,27.2310
08:42:23,2205,0.0615,0.2104,27.2924
08:42:24,2206,0.0615,0.1811,27.4680
08:42:25,2207,0.0615,0.1629,27.5041
08:42:26,2208,0.0615,0.1272,27.5889
08:42:27,2209,0.0615,0.1162,27.6077
08:42:28,2210,0.0614,0.0617,27.7977
08:42:29,2211,0.0614,0.0922,27.7614
08:42:30,2212,0.0614,0.0674,27.7660
08:42:31,2213,0.0614,0.1631,27.8878
08:42:32,2214,0.0613,0.0418,27.9177
08:42:33,2215,0.0613,0.0338,28.0118
08:42:34,2216,0.0613,0.0357,27.9784
08:42:35,2217,0.0613,0.0225,28.0057
08:42:36,2218,0.0613,0.0292,28.0366
08:42:37,2219,0.0612,0.0146,28.0687
08:42:38,2220,0.0612,0.0171,28.0780
08:42:39,2221,0.0612,0.0943,28.0812
08:42:40,2222,0.0612,0.1019,28.0793
08:42:41,2223,0.0611,0.1172,28.0870
08:42:42,2224,0.0611,0.1127,28.0554
08:42:43,2225,0.0611,0.0954,28.0415
08:42:44,2226,0.0611,0.1059,28.0190
08:42:45,2227,0.0611,0.1128,28.0266
08:42:46,2228,0.0610,0.0917,27.9584
08:42:47,2229,0.0610,0.0654,27.9196
08:42:48,2230,0.0610,0.0696,27.8944
08:42:49,2231,0.0610,0.0607,27.8306
08:42:50,2232,0.0609,0.0475,27.8143
08:42:51,2233,0.0609,0.0412,27.7381
08:42:52,2234,0.0609,0.0570,27.7234
08:42:53,2235,0.0609,0.0479,27.7009
08:42:54,2236,0.0609,0.0327,27.6630
08:42:55,2237,0.0608,0.0326,27.6243
08:42:56,2238,0.0608,0.0233,27.5766
08:42:57,2239,0.0608,0.0213,27.5365
08:42:58,2240,0.0608,0.1523,27.5518
08:42:59,2241,0.0607,0.0142,27.5171
08:43:00,2242,0.0607,0.0196,27.5248
08:43:01,2243,0.0607,0.0160,27.4907
08:43:02,2244,0.0607,0.0168,27.4852
08:43:03,2245,0.0607,0.0175,27.4951
08:43:04,2246,0.0606,0.1485,27.5066
08:43:05,2247,0.0606,0.1337,27.4955
08:43:07,2248,0.0606,0.1499,27.5112
08:43:08,2249,0.0606,0.1155,27.5015
08:43:09,2250,0.0606,0.1086,27.5439
08:43:10,2251,0.0605,0.3036,27.5877
08:43:11,2252,0.0605,0.2561,27.6409
08:43:12,2253,0.0605,0.2406,27.6684
08:43:13,2254,0.0605,0.3242,27.5832
08:43:14,2255,0.0604,0.1968,27.7436
08:43:15,2256,0.0604,0.1556,27.8085
08:43:16,2257,0.0604,0.1407,27.8479
08:43:17,2258,0.0604,0.1361,27.7818
08:43:18,2259,0.0604,0.1034,27.9751
08:43:19,2260,0.0603,0.0745,28.0542
08:43:20,2261,0.0603,0.0586,28.0989
08:43:21,2262,0.0603,0.0621,28.1236
08:43:22,2263,0.0603,0.0460,28.1478
08:43:23,2264,0.0603,0.1979,28.1819
08:43:24,2265,0.0602,0.0366,28.2446
08:43:25,2266,0.0602,0.0396,28.2612
08:43:26,2267,0.0602,0.0371,28.3206
08:43:27,2268,0.0602,0.0265,28.2057
08:43:28,2269,0.0602,0.0223,28.3388
08:43:29,2270,0.0601,0.0962,28.3903
08:43:30,2271,0.0601,0.1088,28.3727
08:43:31,2272,0.0601,0.0797,28.3755
08:43:32,2273,0.0601,0.0810,28.3777
08:43:33,2274,0.0601,0.0881,28.3586
08:43:34,2275,0.0600,0.0785,28.3354
08:43:35,2276,0.0600,0.0755,28.3357
08:43:36,2277,0.0600,0.0882,28.2910
08:43:37,2278,0.0600,0.0552,28.2521
08:43:38,2279,0.0600,0.1641,28.0759
08:43:39,2280,0.0599,0.0475,28.1810
08:43:40,2281,0.0599,0.2021,28.1688
08:43:41,2282,0.0599,0.0987,27.9835
08:43:42,2283,0.0599,0.0249,28.1120
08:43:43,2284,0.0599,0.0284,28.0348
08:43:44,2285,0.0598,0.1501,27.9128
08:43:45,2286,0.0598,0.0209,27.9893
08:43:46,2287,0.0598,0.0181,27.9645
08:43:47,2288,0.0598,0.0233,27.9843
08:43:48,2289,0.0598,0.0266,27.9879
08:43:49,2290,0.0597,0.0111,27.9778
08:43:50,2291,0.0597,0.0195,27.9798
08:43:51,2292,0.0597,0.1709,27.8298
08:43:53,2293,0.0597,0.0777,27.9574
08:43:54,2294,0.0597,0.0619,27.9988
